1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,70091DYNGY1565T,110000545517,TARGA MIDSTREAM SERVICES - VENICE GAS PLANT,1565 TIDEWATER RD,VENICE,PLAQUEMINES PARISH,LA,70091,,,29.236320,-89.385550,NAD 83.00,TARGA RESOURCES CORP,827389847,TARGA RESOURCES CORP,NA,,NA,NO,211,Natural Gas Processing,,,,,,,211130,424710,,,,,1323222272484,Benzene,NO,71432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,13.000,36.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,50.200,0.000,0.000,49.000,1.200,0.000,0.000,0.000,0.000,0.000,1466.000,0.000,1516.200,,PRODUCTION,1.040
2023,7005WRKMML355HW,110041625202,ARKEMA COATING RESINS,355 HIGHWAY 3142,HAHNVILLE,ST. CHARLES PARISH,LA,70057,,,29.985530,-90.447280,NAD 83.00,ARKEMA DELAWARE INC,622121697,ARKEMA DELAWARE INC,ARKEMA A SOCIÉTÉ ANONYME (S.A.),NA,ARKEMA A SOCIETE ANONYME (SA),NO,325,Chemicals,,,,,,,325510,,,,,,1323222054239,Butyl acrylate,NO,141322,141-32-2,38281,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,5.000,0.000,0.000,255.000,0.000,255.000,255.000,0.000,0.000,255.000,0.000,0.000,0.000,0.000,0.000,0.000,48000.000,455.000,48710.000,,PRODUCTION,0.970
2023,70734RBCNN9156H,110000597373,RUBICON LLC,9156 HIGHWAY 75,GEISMAR,ASCENSION PARISH,LA,70734,,,30.198900,-91.008500,NAD 83.00,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325194,325211,,,,,1323221998356,Quinoline,NO,91225,91-22-5,13342,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,82.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,82.000,0.000,0.000,82.000,0.000,0.000,210000.000,0.000,0.000,0.000,0.000,2.000,210084.000,,ACTIVITY,0.860
2023,71129NDSTR7268W,110014392647,INDUSTRIAL OILS UNLIMITED LLC,7268 W 70TH ST,SHREVEPORT,CADDO PARISH,LA,71129,,,32.442490,-93.909690,NAD 83.00,KFM ENTERPRISES LLC,67073513,KFM ENTERPRISES LLC,NA,,NA,NO,324,Petroleum,,,,,,,324191,,,,,,1323222125231,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,70508MTLMP116SO,110002129189,BODYCOTE THERMAL PROCESSING INC. - LAFAYETTE,116 SOUTHPARK RD,LAFAYETTE,LAFAYETTE PARISH,LA,70508,,,30.167970,-91.982960,NAD 83.00,NA,,BODYCOTE THERMAL PROCESSING INC,BODYCOTE THERMAL PROCESSING INC,5982046,BODYCOTE PLC,NO,332,Fabricated Metals,,,,,,,332811,,,,,,1323222029023,Ammonia,NO,7664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,71241CNGRBHWY15,110000743474,FOSTER FARMS  FARMERVILLE PLANT,6648 HWY 15 N,FARMERVILLE,UNION PARISH,LA,71241,,,32.834057,-92.432010,NAD 83.00,FOSTER POULTRY FARMS,9178856,FOSTER FARMS LLC,NA,,NA,NO,311,Food,,,,,,,311615,,,,,,1323222314650,Peracetic acid,NO,79210,79-21-0,7682,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1392.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1392.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1392.000,0.000,0.000,1392.000,0.000,0.000,0.000,0.000,0.000,0.000,278378.000,0.000,279770.000,,PRODUCTION,1.100
2023,70775JMSRVENDOF,110000597408,HOOD CONTAINER OF LOUISIANA LLC - ST FRANCISVILLE MILL,2105 HWY 964,SAINT FRANCISVILLE,WEST FELICIANA PARISH,LA,70775,,,30.709033,-91.320677,NAD 83.00,NA,,HOOD CONTAINER CORP,NA,,NA,NO,322,Paper,,,,,,,322130,,,,,,1323221708872,Hydrogen sulfide,NO,7783064,7783-06-4,154518,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2857.000,13238.000,144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129.000,0.000,16368.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16368.000,0.000,0.000,16368.000,0.000,0.000,0.000,0.000,0.000,0.000,211505.000,0.000,227873.000,,PRODUCTION,0.950
2023,71302BRDNN3901S,110000450529,HEXION INC - ALEXANDRIA PLANT,3901 SUGAR HOUSE RD,ALEXANDRIA,RAPIDES PARISH,LA,71302,,,31.253803,-92.435692,NAD 83.00,HEXION HOLDINGS CORP,117331984,HEXION HOLDINGS CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1323221717921,Phenol,NO,108952,108-95-2,25510,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,935.000,86.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1021.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,113.000,0.000,0.000,0.000,0.000,0.000,0.000,113.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,173.000,0.000,176.000,0.000,289.000,1134.000,0.000,0.000,1021.000,113.000,0.000,0.000,0.000,1639.000,0.000,0.000,176.000,2949.000,,PRODUCTION,1.230
2023,70734BSFCRRIVER,110070834884,BASF CORP,8404 HWY 75,GEISMAR,ASCENSION PARISH,LA,70734,,,30.197900,-91.003500,NAD 83.00,BASF CORP,71014385,BASF CORP,BASF SE,315000554,BASF SE,NO,325,Chemicals,,,,,,,325611,325320,325194,,,,1323222290951,Aniline,NO,62533,62-53-3,3632,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1610.000,2880.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4490.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12900.000,0.000,12900.000,0.000,1858.000,0.000,0.000,0.000,0.000,1858.000,0.000,14758.000,4490.000,0.000,0.000,4490.000,0.000,0.000,817000.000,12900.000,0.000,0.000,2480000.000,1858.000,3316248.000,,PRODUCTION,1.100
2023,7080WCSRVC131AI,110063234940,ECO-SERVICES OPERATIONS,1301 AIRLINE HWY,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,,,30.507912,-91.181783,NAD 83.00,ECOVYST CATALYST TECHNOLOGIES LLC,118206537,ECOVYST INC,NA,,NA,NO,325,Chemicals,,,,,,,325180,,,,,,1323222072769,Phenol,NO,108952,108-95-2,25510,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.800,0.000,0.000,0.000,0.000,1.800,0.000,2.000,0.300,0.000,0.000,0.100,0.200,0.000,48107.000,0.000,0.000,0.000,0.000,1.800,48109.100,,ACTIVITY,1.040
2023,70765NSXDX21255,110041092876,INEOS OXIDE A DIV OF INEOS AMERICAS LLC,21255A HWY 1 S,PLAQUEMINE,IBERVILLE PARISH,LA,70765,,,30.316389,-91.241389,NAD 83.00,INEOS USA LLC,8188117,INEOS USA LLC,NA,,INEOS GROUP HOLDINGS SA,NO,325,Chemicals,,,,,,,325199,325211,,,,,1323222039392,Ethylene,NO,74851,74-85-1,5090,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,10160.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10160.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10160.980,0.000,0.000,10160.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10160.980,,PRODUCTION,0.630
2023,70765THDWCHIGHW,110001244724,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,21255 LA HWY 1 S,PLAQUEMINE,IBERVILLE PARISH,LA,70764,,,30.320903,-91.239015,NAD 83.00,DOW INC,1381581,DOW INC,NA,,NA,NO,325,Chemicals,,,,,,,325199,325211,325998,,,,1323221935152,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1257.000,45.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1302.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2368.000,0.000,2368.000,0.000,0.000,522.000,0.000,0.000,1.000,523.000,0.000,2891.000,1302.000,0.000,0.000,1302.000,0.000,0.000,0.000,2368.000,0.000,0.000,0.000,523.000,4193.000,,PRODUCTION,1.000
2023,70721CSMRPLAHWY,110000597319,COS-MAR CO,6325 LA HWY 75,CARVILLE,IBERVILLE PARISH,LA,70721,,,30.225083,-91.069424,NAD 83.00,COSMAR CO,NA,COSMAR CO,NA,,NA,NO,325,Chemicals,,,,,,,325110,,,,,,1323221996477,Naphthalene,NO,91203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,460000.000,0.000,0.000,0.000,0.000,0.000,460000.000,,PRODUCTION,0.980
2023,70586CBTCR412MI,110000494885,CABOT CORP VILLE PLATTE PLANT,2066 CABOT RD,VILLE PLATTE,EVANGELINE PARISH,LA,70586,,,30.749200,-92.253200,NAD 83.00,CABOT CORP,1013580,CABOT CORP,NA,,NA,NO,325,Chemicals,,,,,,,325180,,,,,,1323221901578,Hydrogen cyanide,NO,74908,74-90-8,5140,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1303.000,15465.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16768.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16768.000,0.000,0.000,16768.000,0.000,0.000,0.000,0.000,0.000,0.000,1213910.000,0.000,1230678.000,,PRODUCTION,0.830
2023,71447CLCCR275RO,110000450627,BRAME ENERGY CENTER,275 RODEMACHER RD,LENA,RAPIDES PARISH,LA,71447,,,31.397300,-92.718900,NAD 83.00,CLECO CORPORATE HOLDINGS LLC,6948178,CLECO CORPORATE HOLDINGS LLC,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323221743863,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,N040,649426,NO,TRI,NO,Metal complound categories,NO,NO,NO,R,Pounds,24.000,500.000,1777.000,0.000,0.000,0.000,0.000,0.000,1308.000,0.000,0.000,0.000,84863.000,0.000,88472.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88472.000,0.000,1308.000,87164.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88472.000,,PRODUCTION,0.800
2023,70737SHLLCRIVER,110000743394,SHELL CHEMICAL LP,7594 HIGHWAY 75,GEISMAR,ASCENSION PARISH,LA,70734,,,30.184161,-90.992889,NAD 83.00,SHELL PETROLEUM INC,4294737,SHELL PETROLEUM INC,NA,,SHELL PLC,NO,325,Chemicals,,,,,,,325110,,,,,,1323221928474,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,39687.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39687.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39687.000,0.000,0.000,39687.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39687.000,,ACTIVITY,1.000
2023,70805XXNBT4050S,110043804185,EXXONMOBIL BATON ROUGE REFINERY (PART),4045 SCENIC HWY,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,,,30.484917,-91.173920,NAD 83.00,EXXON MOBIL CORP,1213214,EXXON MOBIL CORP,,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1323222090831,Styrene,NO,100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,370.000,55.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,427.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,427.000,0.000,0.000,427.000,0.000,0.000,0.000,0.000,0.000,0.000,330.000,0.000,757.000,,PRODUCTION,0.920
2023,7076WTHRML2325N,110070791118,AMLON PORT ALLEN LLC,2325 N LINE RD,PORT ALLEN,WEST BATON ROUGE PARISH,LA,70767,,,30.434762,-91.232475,NAD 83.00,NA,,NA,NA,,NA,NO,324,Petroleum,,,,,,,324191,423930,,,,,1323221949845,Nickel compounds,NO,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.380,0.000,0.000,0.000,0.000,0.000,27.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27000.000,0.000,0.000,0.000,0.000,0.000,23.000,27050.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27050.200,27050.580,0.000,0.000,0.380,27000.000,50.200,0.000,0.000,0.000,0.000,0.000,0.000,27050.580,,PRODUCTION,1.200
2023,70079SHLLL265RI,110024471668,SHELL NORCO CHEMICAL PLANT WEST SITE,16122 RIVER RD,NORCO,ST. CHARLES PARISH,LA,70079,,,30.005300,-90.423000,NAD 83.00,SHELL OIL CO,8090938,SHELL PETROLEUM INC,,,SHELL PLC,NO,325,Chemicals,,,,,,,325110,,,,,,1323222017713,Glycidol,NO,556525,556-52-5,53900,NO,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,720.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,720.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,720.900,0.000,0.000,720.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,720.900,,ACTIVITY,1.000
2023,70734NRYLCPOBOX,110000449765,LION COPOLYMER GEISMAR LLC,36191 LOUISIANA HWY 30,GEISMAR,ASCENSION PARISH,LA,70734,,,30.205556,-91.006944,NAD 83.00,LION COPOLYMER HOLDINGS LLC,802055579,LION COPOLYMER HOLDINGS LLC,NA,,NA,NO,325,Chemicals,,,,,,,325212,,,,,,1323221712868,Ethylene,NO,74851,74-85-1,5090,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,824.000,23687.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24511.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24511.000,0.000,0.000,24444.000,0.000,0.000,0.000,0.000,0.000,0.000,2564686.000,0.000,2589130.000,67.000,PRODUCTION,0.890
2023,70765GRGGLHIGHW,110000613747,WESTLAKE CHEMICALS & VINYLS LLC,26100 HWY 405 S,PLAQUEMINE,IBERVILLE PARISH,LA,70764,,,30.262255,-91.185837,NAD 83.00,WESTLAKE CHEMICAL CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,221112,325180,325110,,,1323222060939,Pentachloroethane,NO,76017,76-01-7,6056,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,205369.000,0.000,205394.000,,PRODUCTION,1.250
2023,70807HCHST11911,110000450002,DELTECH MONOMERS OPCO LLC,11911 SCENIC HWY,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70807,,,30.553364,-91.202428,NAD 83.00,NA,,DELTECH HOLDINGS INC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1323221632615,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,314.000,1232.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1546.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13666.000,0.000,13666.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13666.000,1546.000,0.000,0.000,1546.000,0.000,0.000,16983.000,13666.000,12817.000,0.000,16470.000,0.000,61482.000,,ACTIVITY,0.910
2023,70057NNCRBHWY31,110018861793,ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP,355 LA HWY 3142 (GATE 1),HAHNVILLE,ST. CHARLES PARISH,LA,70057,,,29.982900,-90.443700,NAD 83.00,DOW INC,117063457,DOW INC,NA,,NA,NO,325,Chemicals,,,,,,,325199,325211,,,,,1323221934589,Formaldehyde,NO,50000,50-00-0,1008,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,204.000,13478.000,2839.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16521.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16521.000,0.000,0.000,16521.000,0.000,0.000,0.000,0.000,0.000,0.000,714940.000,0.000,731461.000,,PRODUCTION,1.000
